speciesName,status,SpecCode,validName,class,order,family,genus,commonName,commonSpecies,C_Code,country,database,databaseVersion
Loligo pillae,synonym,58130,Illex coindetii,Cephalopoda,Oegopsida,Ommastrephidae,Illex,Shortfin squid,TRUE,056,Belgium,sealifebase,25.04
Ommastrephes bartramii,accepted name,58132,Ommastrephes bartramii,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephes,Neon flying squid,TRUE,056,Belgium,sealifebase,25.04
Loligo bartramii,synonym,58132,Ommastrephes bartramii,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephes,Neon flying squid,TRUE,056,Belgium,sealifebase,25.04
Loligo pironneauii,synonym,58132,Ommastrephes bartramii,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephes,Neon flying squid,TRUE,056,Belgium,sealifebase,25.04
Loligo touchardii,synonym,58132,Ommastrephes bartramii,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephes,Neon flying squid,TRUE,056,Belgium,sealifebase,25.04
Loligo vitreus,synonym,58132,Ommastrephes bartramii,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephes,Neon flying squid,TRUE,056,Belgium,sealifebase,25.04
Omastrephes caroli,synonym,58132,Ommastrephes bartramii,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephes,Neon flying squid,TRUE,056,Belgium,sealifebase,25.04
Ommastrephes bartrami,synonym,58132,Ommastrephes bartramii,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephes,Neon flying squid,TRUE,056,Belgium,sealifebase,25.04
Ommastrephes caroli,synonym,58132,Ommastrephes bartramii,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephes,Neon flying squid,TRUE,056,Belgium,sealifebase,25.04
Ommastrephes cylindraceus,synonym,58132,Ommastrephes bartramii,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephes,Neon flying squid,TRUE,056,Belgium,sealifebase,25.04
Ommatostrephes caroli,synonym,58132,Ommastrephes bartramii,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephes,Neon flying squid,TRUE,056,Belgium,sealifebase,25.04
Onychoteuthis brevimanus,synonym,58132,Ommastrephes bartramii,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephes,Neon flying squid,TRUE,056,Belgium,sealifebase,25.04
Stenoteuthis bartrami,synonym,58132,Ommastrephes bartramii,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephes,Neon flying squid,TRUE,056,Belgium,sealifebase,25.04
Sthenoteuthis bartramii,synonym,58132,Ommastrephes bartramii,Cephalopoda,Oegopsida,Ommastrephidae,Ommastrephes,Neon flying squid,TRUE,056,Belgium,sealifebase,25.04
Todarodes sagittatus,accepted name,57559,Todarodes sagittatus,Cephalopoda,Oegopsida,Ommastrephidae,Todarodes,European flying squid,TRUE,056,Belgium,sealifebase,25.04
Loligo aequipoda,synonym,57559,Todarodes sagittatus,Cephalopoda,Oegopsida,Ommastrephidae,Todarodes,European flying squid,TRUE,056,Belgium,sealifebase,25.04
Loligo sagittata,synonym,57559,Todarodes sagittatus,Cephalopoda,Oegopsida,Ommastrephidae,Todarodes,European flying squid,TRUE,056,Belgium,sealifebase,25.04
Ommastrephes sagittatus,synonym,57559,Todarodes sagittatus,Cephalopoda,Oegopsida,Ommastrephidae,Todarodes,European flying squid,TRUE,056,Belgium,sealifebase,25.04
Ommastrephes todarus,synonym,57559,Todarodes sagittatus,Cephalopoda,Oegopsida,Ommastrephidae,Todarodes,European flying squid,TRUE,056,Belgium,sealifebase,25.04
Ommatostrephes sagittatus,synonym,57559,Todarodes sagittatus,Cephalopoda,Oegopsida,Ommastrephidae,Todarodes,European flying squid,TRUE,056,Belgium,sealifebase,25.04
Sthenoteuthis todarus,synonym,57559,Todarodes sagittatus,Cephalopoda,Oegopsida,Ommastrephidae,Todarodes,European flying squid,TRUE,056,Belgium,sealifebase,25.04
Todaropsis eblanae,accepted name,57560,Todaropsis eblanae,Cephalopoda,Oegopsida,Ommastrephidae,Todaropsis,Lesser flying squid,TRUE,056,Belgium,sealifebase,25.04
Loligo eblanae,synonym,57560,Todaropsis eblanae,Cephalopoda,Oegopsida,Ommastrephidae,Todaropsis,Lesser flying squid,TRUE,056,Belgium,sealifebase,25.04
Ommastrephes eblanae,synonym,57560,Todaropsis eblanae,Cephalopoda,Oegopsida,Ommastrephidae,Todaropsis,Lesser flying squid,TRUE,056,Belgium,sealifebase,25.04
Sthenoteuthis eblanae,synonym,57560,Todaropsis eblanae,Cephalopoda,Oegopsida,Ommastrephidae,Todaropsis,Lesser flying squid,TRUE,056,Belgium,sealifebase,25.04
Todaropsis elbanae,synonym,57560,Todaropsis eblanae,Cephalopoda,Oegopsida,Ommastrephidae,Todaropsis,Lesser flying squid,TRUE,056,Belgium,sealifebase,25.04
Todaropsis veranyi,synonym,57560,Todaropsis eblanae,Cephalopoda,Oegopsida,Ommastrephidae,Todaropsis,Lesser flying squid,TRUE,056,Belgium,sealifebase,25.04
Onychoteuthis banksii,accepted name,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Loligo banksii,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Loligo bartlingii,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Loligo felina,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Loligo uncinata,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Onychoteuthis banksi,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Onychoteuthis fleuryi,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Onychoteuthis fusiformis,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Onychoteuthis krohnii,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Onychoteuthis lessonii,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Onychoteuthis lesueurii,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Onychoteuthis lobipennis,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Onychoteuthis molinae,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Onychoteuthis raptor,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Onychoteuthis rutilus,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Onykia angulatus,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Teleoteuthis caroli,synonym,57438,Onychoteuthis banksii,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,Hooked squid,TRUE,056,Belgium,sealifebase,25.04
Pyroteuthis margaritifera,accepted name,57710,Pyroteuthis margaritifera,Cephalopoda,Oegopsida,Pyroteuthidae,Pyroteuthis,Jewel enope squid,TRUE,056,Belgium,sealifebase,25.04
Charibditeuthis maculata,synonym,57710,Pyroteuthis margaritifera,Cephalopoda,Oegopsida,Pyroteuthidae,Pyroteuthis,Jewel enope squid,TRUE,056,Belgium,sealifebase,25.04
Enoploteuthis margaritifera,synonym,57710,Pyroteuthis margaritifera,Cephalopoda,Oegopsida,Pyroteuthidae,Pyroteuthis,Jewel enope squid,TRUE,056,Belgium,sealifebase,25.04
Pyroteuthis aurantiacus,synonym,57710,Pyroteuthis margaritifera,Cephalopoda,Oegopsida,Pyroteuthidae,Pyroteuthis,Jewel enope squid,TRUE,056,Belgium,sealifebase,25.04
Pyroteuthis mediterranea,synonym,57710,Pyroteuthis margaritifera,Cephalopoda,Oegopsida,Pyroteuthidae,Pyroteuthis,Jewel enope squid,TRUE,056,Belgium,sealifebase,25.04
Rhombosepion elegans,accepted name,57473,Rhombosepion elegans,Cephalopoda,Sepiida,Sepiidae,Rhombosepion,Elegant cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Sepia biserialis,synonym,57473,Rhombosepion elegans,Cephalopoda,Sepiida,Sepiidae,Rhombosepion,Elegant cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Sepia bisserialis,synonym,57473,Rhombosepion elegans,Cephalopoda,Sepiida,Sepiidae,Rhombosepion,Elegant cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Sepia elegans,synonym,57473,Rhombosepion elegans,Cephalopoda,Sepiida,Sepiidae,Rhombosepion,Elegant cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Sepia italica,synonym,57473,Rhombosepion elegans,Cephalopoda,Sepiida,Sepiidae,Rhombosepion,Elegant cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Sepia rubens,synonym,57473,Rhombosepion elegans,Cephalopoda,Sepiida,Sepiidae,Rhombosepion,Elegant cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Sepia rupellaria,synonym,57473,Rhombosepion elegans,Cephalopoda,Sepiida,Sepiidae,Rhombosepion,Elegant cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Rhombosepion orbignyanum,accepted name,57475,Rhombosepion orbignyanum,Cephalopoda,Sepiida,Sepiidae,Rhombosepion,Pink cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Acanthosepion enoplon,synonym,57475,Rhombosepion orbignyanum,Cephalopoda,Sepiida,Sepiidae,Rhombosepion,Pink cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Sepia orbignyana,synonym,57475,Rhombosepion orbignyanum,Cephalopoda,Sepiida,Sepiidae,Rhombosepion,Pink cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Sepia officinalis,accepted name,57474,Sepia officinalis,Cephalopoda,Sepiida,Sepiidae,Sepia,Common cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Sepia filliouxi,synonym,57474,Sepia officinalis,Cephalopoda,Sepiida,Sepiidae,Sepia,Common cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Sepia fischeri,synonym,57474,Sepia officinalis,Cephalopoda,Sepiida,Sepiidae,Sepia,Common cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Sepia rugosa,synonym,57474,Sepia officinalis,Cephalopoda,Sepiida,Sepiidae,Sepia,Common cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Sepia vicellius,synonym,57474,Sepia officinalis,Cephalopoda,Sepiida,Sepiidae,Sepia,Common cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Sepia zebrina,synonym,57474,Sepia officinalis,Cephalopoda,Sepiida,Sepiidae,Sepia,Common cuttlefish,TRUE,056,Belgium,sealifebase,25.04
Rossia macrosoma,accepted name,57462,Rossia macrosoma,Cephalopoda,Sepiida,Sepiolidae,Rossia,Stout bobtail,TRUE,056,Belgium,sealifebase,25.04
Rossia macrossoma,synonym,57462,Rossia macrosoma,Cephalopoda,Sepiida,Sepiolidae,Rossia,Stout bobtail,TRUE,056,Belgium,sealifebase,25.04
Rossia panceri,synonym,57462,Rossia macrosoma,Cephalopoda,Sepiida,Sepiolidae,Rossia,Stout bobtail,TRUE,056,Belgium,sealifebase,25.04
Sepiola macrosoma,synonym,57462,Rossia macrosoma,Cephalopoda,Sepiida,Sepiolidae,Rossia,Stout bobtail,TRUE,056,Belgium,sealifebase,25.04
Sepietta neglecta,accepted name,57552,Sepietta neglecta,Cephalopoda,Sepiida,Sepiolidae,Sepietta,NA,TRUE,056,Belgium,sealifebase,25.04
Sepietta oweniana,accepted name,57472,Sepietta oweniana,Cephalopoda,Sepiida,Sepiolidae,Sepietta,Common bobtail squid,TRUE,056,Belgium,sealifebase,25.04
Sepietta petersi,synonym,57472,Sepietta oweniana,Cephalopoda,Sepiida,Sepiolidae,Sepietta,Common bobtail squid,TRUE,056,Belgium,sealifebase,25.04
Sepietta petersii,synonym,57472,Sepietta oweniana,Cephalopoda,Sepiida,Sepiolidae,Sepietta,Common bobtail squid,TRUE,056,Belgium,sealifebase,25.04
Sepiola major,synonym,57472,Sepietta oweniana,Cephalopoda,Sepiida,Sepiolidae,Sepietta,Common bobtail squid,TRUE,056,Belgium,sealifebase,25.04
Sepiola oweniana,synonym,57472,Sepietta oweniana,Cephalopoda,Sepiida,Sepiolidae,Sepietta,Common bobtail squid,TRUE,056,Belgium,sealifebase,25.04
Sepiola petersii,synonym,57472,Sepietta oweniana,Cephalopoda,Sepiida,Sepiolidae,Sepietta,Common bobtail squid,TRUE,056,Belgium,sealifebase,25.04
Sepiola atlantica,accepted name,57471,Sepiola atlantica,Cephalopoda,Sepiida,Sepiolidae,Sepiola,Atlantic bobtail,TRUE,056,Belgium,sealifebase,25.04
Sepiola rondeletii,accepted name,57549,Sepiola rondeletii,Cephalopoda,Sepiida,Sepiolidae,Sepiola,Dwarf bobtail squid,TRUE,056,Belgium,sealifebase,25.04
Sepiola rondeleti,synonym,57549,Sepiola rondeletii,Cephalopoda,Sepiida,Sepiolidae,Sepiola,Dwarf bobtail squid,TRUE,056,Belgium,sealifebase,25.04
Walvisteuthis virilis,accepted name,57672,Walvisteuthis virilis,Cephalopoda,Teuthida,Walvisteuthidae,Walvisteuthis,Whale squid,TRUE,056,Belgium,sealifebase,25.04
Abothrium gadi,accepted name,152101,Abothrium gadi,Cestoda,Bothriocephalidea,Triaenophoridae,Abothrium,NA,TRUE,056,Belgium,sealifebase,25.04
Grania postclitellochaeta,accepted name,41224,Grania postclitellochaeta,Clitellata,Enchytraeida,Enchytraeidae,Grania,NA,TRUE,056,Belgium,sealifebase,25.04
Paranais litoralis,accepted name,41478,Paranais litoralis,Clitellata,Tubificida,Naididae,Paranais,NA,TRUE,056,Belgium,sealifebase,25.04
Nais litoralis,synonym,41478,Paranais litoralis,Clitellata,Tubificida,Naididae,Paranais,NA,TRUE,056,Belgium,sealifebase,25.04
Tubificoides benedii,accepted name,38620,Tubificoides benedii,Clitellata,Tubificida,Naididae,Tubificoides,NA,TRUE,056,Belgium,sealifebase,25.04
Tubificoides benedeni,synonym,38620,Tubificoides benedii,Clitellata,Tubificida,Naididae,Tubificoides,NA,TRUE,056,Belgium,sealifebase,25.04
Tubificoides brownae,accepted name,39714,Tubificoides brownae,Clitellata,Tubificida,Naididae,Tubificoides,NA,TRUE,056,Belgium,sealifebase,25.04
Tubificoides insularis,accepted name,36404,Tubificoides insularis,Clitellata,Tubificida,Naididae,Tubificoides,NA,TRUE,056,Belgium,sealifebase,25.04
Acartia (Acanthacartia) bifilosa,accepted name,345919,Acartia (Acanthacartia) bifilosa,Copepoda,Calanoida,Acartiidae,Acartia,NA,TRUE,056,Belgium,worms,26.01
Acartia (Acanthacartia) bifilosa inermis,synonym,345919,Acartia (Acanthacartia) bifilosa,Copepoda,Calanoida,Acartiidae,Acartia,NA,TRUE,056,Belgium,worms,26.01
Acartia (Acanthacartia) intermedia,synonym,345919,Acartia (Acanthacartia) bifilosa,Copepoda,Calanoida,Acartiidae,Acartia,NA,TRUE,056,Belgium,worms,26.01
Acartia bifilosa,synonym,345919,Acartia (Acanthacartia) bifilosa,Copepoda,Calanoida,Acartiidae,Acartia,NA,TRUE,056,Belgium,worms,26.01
Acartia bifilosa intermedia,synonym,345919,Acartia (Acanthacartia) bifilosa,Copepoda,Calanoida,Acartiidae,Acartia,NA,TRUE,056,Belgium,worms,26.01
Acartia intermedia,synonym,345919,Acartia (Acanthacartia) bifilosa,Copepoda,Calanoida,Acartiidae,Acartia,NA,TRUE,056,Belgium,worms,26.01
Dias bifilosus,synonym,345919,Acartia (Acanthacartia) bifilosa,Copepoda,Calanoida,Acartiidae,Acartia,NA,TRUE,056,Belgium,worms,26.01
Dias intermedius,synonym,345919,Acartia (Acanthacartia) bifilosa,Copepoda,Calanoida,Acartiidae,Acartia,NA,TRUE,056,Belgium,worms,26.01
Acartia (Acartiura) clausii,accepted name,149755,Acartia (Acartiura) clausii,Copepoda,Calanoida,Acartiidae,Acartia,NA,TRUE,056,Belgium,worms,26.01
Acartia clausi,synonym,149755,Acartia (Acartiura) clausii,Copepoda,Calanoida,Acartiidae,Acartia,NA,TRUE,056,Belgium,worms,26.01
Acartia clausii,synonym,149755,Acartia (Acartiura) clausii,Copepoda,Calanoida,Acartiidae,Acartia,NA,TRUE,056,Belgium,worms,26.01
Calanus helgolandicus helgolandicus,accepted name,1805501,Calanus helgolandicus helgolandicus,Copepoda,Calanoida,Calanidae,Calanus,NA,TRUE,056,Belgium,worms,26.01
Calanus helgolandicus,synonym,1805501,Calanus helgolandicus helgolandicus,Copepoda,Calanoida,Calanidae,Calanus,NA,TRUE,056,Belgium,worms,26.01
Calanus syunpuensis,synonym,1805501,Calanus helgolandicus helgolandicus,Copepoda,Calanoida,Calanidae,Calanus,NA,TRUE,056,Belgium,worms,26.01
Cetochilus helgolandicus,synonym,1805501,Calanus helgolandicus helgolandicus,Copepoda,Calanoida,Calanidae,Calanus,NA,TRUE,056,Belgium,worms,26.01
Candacia armata,accepted name,29746,Candacia armata,Copepoda,Calanoida,Candaciidae,Candacia,NA,TRUE,056,Belgium,sealifebase,25.04
Centropages hamatus,accepted name,29236,Centropages hamatus,Copepoda,Calanoida,Centropagidae,Centropages,NA,TRUE,056,Belgium,sealifebase,25.04
Centropages typicus,accepted name,29237,Centropages typicus,Copepoda,Calanoida,Centropagidae,Centropages,NA,TRUE,056,Belgium,sealifebase,25.04
Isias clavipes,accepted name,25737,Isias clavipes,Copepoda,Calanoida,Centropagidae,Isias,NA,TRUE,056,Belgium,sealifebase,25.04
Pseudocalanus elongatus,accepted name,28472,Pseudocalanus elongatus,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,NA,TRUE,056,Belgium,sealifebase,25.04
Labidocera wollastoni,accepted name,29761,Labidocera wollastoni,Copepoda,Calanoida,Pontellidae,Labidocera,NA,TRUE,056,Belgium,sealifebase,25.04
Temora longicornis,accepted name,29093,Temora longicornis,Copepoda,Calanoida,Temoridae,Temora,NA,TRUE,056,Belgium,sealifebase,25.04
Ditrichocorycaeus anglicus,accepted name,128805,Ditrichocorycaeus anglicus,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus,NA,TRUE,056,Belgium,worms,26.01
Corycaeus (Ditrichocorycaeus) anglicus,synonym,128805,Ditrichocorycaeus anglicus,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus,NA,TRUE,056,Belgium,worms,26.01
Corycaeus anglicus,synonym,128805,Ditrichocorycaeus anglicus,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus,NA,TRUE,056,Belgium,worms,26.01
Corycaeus germanus,synonym,128805,Ditrichocorycaeus anglicus,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus,NA,TRUE,056,Belgium,worms,26.01
Cyclopinoides littoralis,accepted name,31169,Cyclopinoides littoralis,Copepoda,Cyclopoida,Cyclopinidae,Cyclopinoides,NA,TRUE,056,Belgium,sealifebase,25.04
Oithona nana,accepted name,31061,Oithona nana,Copepoda,Cyclopoida,Oithonidae,Oithona,NA,TRUE,056,Belgium,sealifebase,25.04
Oithonina nana,synonym,31061,Oithona nana,Copepoda,Cyclopoida,Oithonidae,Oithona,NA,TRUE,056,Belgium,sealifebase,25.04
Oithona similis,accepted name,31133,Oithona similis,Copepoda,Cyclopoida,Oithonidae,Oithona,NA,TRUE,056,Belgium,sealifebase,25.04
Othiona similes,synonym,31133,Oithona similis,Copepoda,Cyclopoida,Oithonidae,Oithona,NA,TRUE,056,Belgium,sealifebase,25.04
Evansula incerta,accepted name,31419,Evansula incerta,Copepoda,Harpacticoida,Canthocamptidae,Evansula,NA,TRUE,056,Belgium,sealifebase,25.04
Microsetella norvegica,accepted name,29873,Microsetella norvegica,Copepoda,Harpacticoida,Ectinosomatidae,Microsetella,NA,TRUE,056,Belgium,sealifebase,25.04
Euterpina acutifrons,accepted name,30097,Euterpina acutifrons,Copepoda,Harpacticoida,Tachidiidae,Euterpina,NA,TRUE,056,Belgium,sealifebase,25.04
Euterpe acutifrons,synonym,30097,Euterpina acutifrons,Copepoda,Harpacticoida,Tachidiidae,Euterpina,NA,TRUE,056,Belgium,sealifebase,25.04
Caligus coryphaenae,accepted name,30769,Caligus coryphaenae,Copepoda,Siphonostomatoida,Caligidae,Caligus,NA,TRUE,056,Belgium,sealifebase,25.04
Echinoderes borealis,accepted name,87852,Echinoderes borealis,Cyclorhagida,Echinorhagata,Echinoderidae,Echinoderes,NA,TRUE,056,Belgium,sealifebase,25.04
Echinoderes dujardini,accepted name,60082,Echinoderes dujardini,Cyclorhagida,Echinorhagata,Echinoderidae,Echinoderes,NA,TRUE,056,Belgium,sealifebase,25.04
Echinoderes dujardinii,synonym,60082,Echinoderes dujardini,Cyclorhagida,Echinorhagata,Echinoderidae,Echinoderes,NA,TRUE,056,Belgium,sealifebase,25.04
Echinoderes subfuscus,synonym,60082,Echinoderes dujardini,Cyclorhagida,Echinorhagata,Echinoderidae,Echinoderes,NA,TRUE,056,Belgium,sealifebase,25.04
Echinoderes setiger,accepted name,60109,Echinoderes setiger,Cyclorhagida,Echinorhagata,Echinoderidae,Echinoderes,NA,TRUE,056,Belgium,sealifebase,25.04
Echinoderes setigera setiger,synonym,60109,Echinoderes setiger,Cyclorhagida,Echinorhagata,Echinoderidae,Echinoderes,NA,TRUE,056,Belgium,sealifebase,25.04
Halichondria (Halichondria) panicea,accepted name,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Alcyonium manus,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Alcyonium manusdiaboli,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Alcyonium medullare,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Alcyonium paniceum,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Amorphina appendiculata,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Amorphina coccinea,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Amorphina grisea,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Amorphina paciscens,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Amorphina panicea,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Amorphina velamentosa,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Clathria (Microciona) seriata,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Clathria (Microciona) tumulosa,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Clathria seriata,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Eumastia appendiculata,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Halichondria (Halichondria) velamentosa,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Halichondria albescens,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Halichondria ambigua,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Halichondria bibula,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Halichondria brettii,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Halichondria caduca,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Halichondria coccinea,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Halichondria coralloides,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Halichondria edusa,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Halichondria firmus,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Halichondria glabra,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Halichondria grisea,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Halichondria incerta,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
Halichondria lactea,synonym,165853,Halichondria (Halichondria) panicea,Demospongiae,Suberitida,Halichondriidae,Halichondria,breadcrumb sponge,TRUE,056,Belgium,worms,26.01
