speciesName,status,SpecCode,validName,class,order,family,genus,commonName,commonSpecies,C_Code,country,database,databaseVersion
Astarte richardsonii,synonym,152398,Tridonta borealis,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte semisulcata,synonym,152398,Tridonta borealis,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte semisulcata var. placenta,synonym,152398,Tridonta borealis,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte silki,synonym,152398,Tridonta borealis,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte subtrigona,synonym,152398,Tridonta borealis,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Crassina corrugata,synonym,152398,Tridonta borealis,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Crassina depressa,synonym,152398,Tridonta borealis,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Crassina semisulcata,synonym,152398,Tridonta borealis,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Crassina withami,synonym,152398,Tridonta borealis,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Cyrena depressa,synonym,152398,Tridonta borealis,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Mactra veneriformis,synonym,152398,Tridonta borealis,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Tridonta borealis borealis,synonym,152398,Tridonta borealis,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Tridonta borealis placenta,synonym,152398,Tridonta borealis,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Tridonta borealis var. placenta,synonym,152398,Tridonta borealis,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Tridonta cavalli,synonym,152398,Tridonta borealis,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Tridonta elliptica,accepted name,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Astarte (Elliptica) alaskensis,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Astarte (Tridonta) alaskensis,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Astarte (Tridonta) alaskensis alaskensis,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Astarte (Tridonta) alaskensis shinadae,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Astarte alaskensis,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Astarte alaskensis shinadae,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Astarte elliptica,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Astarte elonga,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Astarte garensis,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Astarte hemicymata,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Astarte intermedia,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Crassina elliptica,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Crassina garensis,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Crassina ovata,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Elliptica alaskensis,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Elliptica alaskensis alaskensis,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Elliptica alaskensis derbeki,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Elliptica elliptica,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Tridonta alaskensis,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Tridonta zelandica,synonym,152282,Tridonta elliptica,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,826,UK,worms,26.01
Tridonta montagui,accepted name,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte (Nicania) banksii,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte (Nicania) montagui,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte (Nicania) montagui montagui,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte abbreviata,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte angulata,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte banksii,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte compressa,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte globosa,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte klinti,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte laurentiana,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte laurentiana var. soror,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte montagui,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte multicostata,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Astarte pulchella,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Crassina convexiuscula,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Crassina multicostata,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Crassina obliqua,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Nicania banksii,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Nicania banksii var. globosa,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Nicania montagui,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Nicania montagui montagui,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Nicania montagui orientalis,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Nicania striata,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Venus compressa,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Venus montacuti,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Venus montagui,synonym,146518,Tridonta montagui,Bivalvia,Carditida,Astartidae,Tridonta,NA,TRUE,056,Belgium,worms,26.01
Austrodevonia percompressa,accepted name,876591,Austrodevonia percompressa,Bivalvia,Galeommatida,Galeommatidae,Austrodevonia,NA,TRUE,826,UK,worms,26.01
Montacuta percompressa,synonym,876591,Austrodevonia percompressa,Bivalvia,Galeommatida,Galeommatidae,Austrodevonia,NA,TRUE,826,UK,worms,26.01
Altenaeum dawsoni,accepted name,152312,Altenaeum dawsoni,Bivalvia,Galeommatida,Lasaeidae,Altenaeum,NA,TRUE,826,UK,worms,26.01
Altenaeum nortoni,synonym,152312,Altenaeum dawsoni,Bivalvia,Galeommatida,Lasaeidae,Altenaeum,NA,TRUE,826,UK,worms,26.01
Boreacola dawsoni,synonym,152312,Altenaeum dawsoni,Bivalvia,Galeommatida,Lasaeidae,Altenaeum,NA,TRUE,826,UK,worms,26.01
Montacuta dawsoni,synonym,152312,Altenaeum dawsoni,Bivalvia,Galeommatida,Lasaeidae,Altenaeum,NA,TRUE,826,UK,worms,26.01
Mysella dawsoni,synonym,152312,Altenaeum dawsoni,Bivalvia,Galeommatida,Lasaeidae,Altenaeum,NA,TRUE,826,UK,worms,26.01
Rochefortia dawsoni,synonym,152312,Altenaeum dawsoni,Bivalvia,Galeommatida,Lasaeidae,Altenaeum,NA,TRUE,826,UK,worms,26.01
Kurtiella bidentata,accepted name,48408,Kurtiella bidentata,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,sealifebase,25.04
Mysella bidentata,synonym,48408,Kurtiella bidentata,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,sealifebase,25.04
Kurtiella casta,accepted name,876466,Kurtiella casta,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Montacuta casta,synonym,876466,Kurtiella casta,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Mysella casta,synonym,876466,Kurtiella casta,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Mysella gregaria,synonym,876466,Kurtiella casta,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Kurtiella compressa,accepted name,606412,Kurtiella compressa,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Mysella compressa,synonym,606412,Kurtiella compressa,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Mysella negritensis,synonym,606412,Kurtiella compressa,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Rochefortia compressa,synonym,606412,Kurtiella compressa,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Kurtiella grippi,accepted name,876471,Kurtiella grippi,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Mysella grippi,synonym,876471,Kurtiella grippi,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Rochefortia grippi,synonym,876471,Kurtiella grippi,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Kurtiella pedroana,accepted name,606416,Kurtiella pedroana,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Mysella pedroana,synonym,606416,Kurtiella pedroana,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Rochefortia golischi,synonym,606416,Kurtiella pedroana,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Kurtiella planulata,accepted name,876479,Kurtiella planulata,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Kellia planulata,synonym,876479,Kurtiella planulata,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Montacuta bidentata var. fragilis,synonym,876479,Kurtiella planulata,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Montacuta bidentata var. tenuis,synonym,876479,Kurtiella planulata,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Mysella planulata,synonym,876479,Kurtiella planulata,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Rochefortia planulata,synonym,876479,Kurtiella planulata,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Kurtiella striatula,accepted name,876485,Kurtiella striatula,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Montacuta striatula,synonym,876485,Kurtiella striatula,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Mysella striatula,synonym,876485,Kurtiella striatula,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Kurtiella tumida,accepted name,606421,Kurtiella tumida,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Mysella aleutica,synonym,606421,Kurtiella tumida,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Mysella tumida,synonym,606421,Kurtiella tumida,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Rochefortia ferruginosa,synonym,606421,Kurtiella tumida,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Rochefortia tumida,synonym,606421,Kurtiella tumida,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Tellimya tumida,synonym,606421,Kurtiella tumida,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Kurtiella tumidula,accepted name,345287,Kurtiella tumidula,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Montacuta tumidula,synonym,345287,Kurtiella tumidula,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Mysella tumidula,synonym,345287,Kurtiella tumidula,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,NA,TRUE,826,UK,worms,26.01
Lasaea adansoni,accepted name,48381,Lasaea adansoni,Bivalvia,Galeommatida,Lasaeidae,Lasaea,Reddish lepton,TRUE,826,UK,sealifebase,25.04
Lasaea cistula,accepted name,48378,Lasaea cistula,Bivalvia,Galeommatida,Lasaeidae,Lasaea,NA,TRUE,826,UK,sealifebase,25.04
Lasaea rubra,accepted name,48379,Lasaea rubra,Bivalvia,Galeommatida,Lasaeidae,Lasaea,NA,TRUE,826,UK,sealifebase,25.04
Lasea rubra,synonym,48379,Lasaea rubra,Bivalvia,Galeommatida,Lasaeidae,Lasaea,NA,TRUE,826,UK,sealifebase,25.04
Lasaea subviridis,accepted name,48380,Lasaea subviridis,Bivalvia,Galeommatida,Lasaeidae,Lasaea,NA,TRUE,826,UK,sealifebase,25.04
Lepton squamosum,accepted name,47260,Lepton squamosum,Bivalvia,Galeommatida,Lasaeidae,Lepton,NA,TRUE,056,Belgium,sealifebase,25.04
Montacuta donacina,accepted name,47074,Montacuta donacina,Bivalvia,Galeommatida,Lasaeidae,Montacuta,NA,TRUE,826,UK,sealifebase,25.04
Montacuta limpida,accepted name,48423,Montacuta limpida,Bivalvia,Galeommatida,Lasaeidae,Montacuta,NA,TRUE,826,UK,sealifebase,25.04
Montacuta minuscula,accepted name,48425,Montacuta minuscula,Bivalvia,Galeommatida,Lasaeidae,Montacuta,NA,TRUE,826,UK,sealifebase,25.04
Montacuta substriata,accepted name,48422,Montacuta substriata,Bivalvia,Galeommatida,Lasaeidae,Montacuta,Substriated montacuta,TRUE,826,UK,sealifebase,25.04
Mysella beringensis,accepted name,48405,Mysella beringensis,Bivalvia,Galeommatida,Lasaeidae,Mysella,NA,TRUE,826,UK,sealifebase,25.04
Mysella golischi,accepted name,48413,Mysella golischi,Bivalvia,Galeommatida,Lasaeidae,Mysella,NA,TRUE,826,UK,sealifebase,25.04
Mysella grebnitzkii,accepted name,48406,Mysella grebnitzkii,Bivalvia,Galeommatida,Lasaeidae,Mysella,NA,TRUE,826,UK,sealifebase,25.04
Mysella ovata,accepted name,48411,Mysella ovata,Bivalvia,Galeommatida,Lasaeidae,Mysella,Ovate mysella,TRUE,826,UK,sealifebase,25.04
Mysella planata,accepted name,423546,Mysella planata,Bivalvia,Galeommatida,Lasaeidae,Mysella,NA,TRUE,826,UK,worms,26.01
Montacuta ferruginosa var. groenlandica,synonym,423546,Mysella planata,Bivalvia,Galeommatida,Lasaeidae,Mysella,NA,TRUE,826,UK,worms,26.01
Montacuta moelleri,synonym,423546,Mysella planata,Bivalvia,Galeommatida,Lasaeidae,Mysella,NA,TRUE,826,UK,worms,26.01
Montacuta planata,synonym,423546,Mysella planata,Bivalvia,Galeommatida,Lasaeidae,Mysella,NA,TRUE,826,UK,worms,26.01
Mysella moelleri,synonym,423546,Mysella planata,Bivalvia,Galeommatida,Lasaeidae,Mysella,NA,TRUE,826,UK,worms,26.01
Mysella molleri,synonym,423546,Mysella planata,Bivalvia,Galeommatida,Lasaeidae,Mysella,NA,TRUE,826,UK,worms,26.01
Rochefortia beringensis,synonym,423546,Mysella planata,Bivalvia,Galeommatida,Lasaeidae,Mysella,NA,TRUE,826,UK,worms,26.01
Rochefortia planata,synonym,423546,Mysella planata,Bivalvia,Galeommatida,Lasaeidae,Mysella,NA,TRUE,826,UK,worms,26.01
Tellimya planata,synonym,423546,Mysella planata,Bivalvia,Galeommatida,Lasaeidae,Mysella,NA,TRUE,826,UK,worms,26.01
Tellimya ferruginosa,accepted name,47078,Tellimya ferruginosa,Bivalvia,Galeommatida,Lasaeidae,Tellimya,NA,TRUE,056,Belgium,sealifebase,25.04
Montacuta ferruginosa,synonym,47078,Tellimya ferruginosa,Bivalvia,Galeommatida,Lasaeidae,Tellimya,NA,TRUE,056,Belgium,sealifebase,25.04
Tellimya voeringi,accepted name,876434,Tellimya voeringi,Bivalvia,Galeommatida,Lasaeidae,Tellimya,NA,TRUE,826,UK,worms,26.01
Montacuta voeringi,synonym,876434,Tellimya voeringi,Bivalvia,Galeommatida,Lasaeidae,Tellimya,NA,TRUE,826,UK,worms,26.01
Montacuta vöringi,synonym,876434,Tellimya voeringi,Bivalvia,Galeommatida,Lasaeidae,Tellimya,NA,TRUE,826,UK,worms,26.01
Lima attenuata,accepted name,46969,Lima attenuata,Bivalvia,Limida,Limidae,Lima,NA,TRUE,826,UK,sealifebase,25.04
Lima floridana,accepted name,48064,Lima floridana,Bivalvia,Limida,Limidae,Lima,Smooth fileclam,TRUE,826,UK,sealifebase,25.04
Lima hyperborea,accepted name,48055,Lima hyperborea,Bivalvia,Limida,Limidae,Lima,NA,TRUE,826,UK,sealifebase,25.04
Lima lima,accepted name,48061,Lima lima,Bivalvia,Limida,Limidae,Lima,Spiny fileclam,TRUE,826,UK,sealifebase,25.04
Ostrea lima,synonym,48061,Lima lima,Bivalvia,Limida,Limidae,Lima,Spiny fileclam,TRUE,826,UK,sealifebase,25.04
Lima sabauriculata,accepted name,46968,Lima sabauriculata,Bivalvia,Limida,Limidae,Lima,NA,TRUE,826,UK,sealifebase,25.04
Limaria hians,accepted name,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Lima aperta,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Lima dehiscens,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Lima hians,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Lima laevigata,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Lima levigata,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Lima oblonga,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Lima tenera,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Lima tenuis,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Lima vitrina,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Mantellum hians,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Mantellum hians var. mediterranea,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Ostrea glaciata,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Ostrea hians,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Radula (Mantellum) hians,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Radula hians,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Radula hians var. transiens,synonym,140235,Limaria hians,Bivalvia,Limida,Limidae,Limaria,gaping file shale | gaping fileclam,TRUE,826,UK,worms,26.01
Limaria hyalina,accepted name,505506,Limaria hyalina,Bivalvia,Limida,Limidae,Limaria,NA,TRUE,826,UK,worms,26.01
Limatula hyalina,synonym,505506,Limaria hyalina,Bivalvia,Limida,Limidae,Limaria,NA,TRUE,826,UK,worms,26.01
Limaria loscombi,accepted name,153952,Limaria loscombi,Bivalvia,Limida,Limidae,Limaria,NA,TRUE,826,UK,worms,26.01
Lima bullata,synonym,153952,Limaria loscombi,Bivalvia,Limida,Limidae,Limaria,NA,TRUE,826,UK,worms,26.01
Lima clausa,synonym,153952,Limaria loscombi,Bivalvia,Limida,Limidae,Limaria,NA,TRUE,826,UK,worms,26.01
Lima loscombei,synonym,153952,Limaria loscombi,Bivalvia,Limida,Limidae,Limaria,NA,TRUE,826,UK,worms,26.01
Lima loscombi,synonym,153952,Limaria loscombi,Bivalvia,Limida,Limidae,Limaria,NA,TRUE,826,UK,worms,26.01
Lima reticulata,synonym,153952,Limaria loscombi,Bivalvia,Limida,Limidae,Limaria,NA,TRUE,826,UK,worms,26.01
Limatulella loscombi,synonym,153952,Limaria loscombi,Bivalvia,Limida,Limidae,Limaria,NA,TRUE,826,UK,worms,26.01
Limea loscombii,synonym,153952,Limaria loscombi,Bivalvia,Limida,Limidae,Limaria,NA,TRUE,826,UK,worms,26.01
Radula (Limatulella) loscombi,synonym,153952,Limaria loscombi,Bivalvia,Limida,Limidae,Limaria,NA,TRUE,826,UK,worms,26.01
Limaria pellucida,accepted name,420751,Limaria pellucida,Bivalvia,Limida,Limidae,Limaria,NA,TRUE,826,UK,worms,26.01
Lima pellucida,synonym,420751,Limaria pellucida,Bivalvia,Limida,Limidae,Limaria,NA,TRUE,826,UK,worms,26.01
Limatula attenuata,accepted name,48071,Limatula attenuata,Bivalvia,Limida,Limidae,Limatula,Attenuate fileclam,TRUE,826,UK,sealifebase,25.04
Limatula confusa,accepted name,48072,Limatula confusa,Bivalvia,Limida,Limidae,Limatula,Confusing fileclam,TRUE,826,UK,sealifebase,25.04
Lima confusa,synonym,48072,Limatula confusa,Bivalvia,Limida,Limidae,Limatula,Confusing fileclam,TRUE,826,UK,sealifebase,25.04
Limatula gwyni,accepted name,47061,Limatula gwyni,Bivalvia,Limida,Limidae,Limatula,NA,TRUE,826,UK,sealifebase,25.04
Limatula hendersoni,accepted name,48073,Limatula hendersoni,Bivalvia,Limida,Limidae,Limatula,Minute fileclam,TRUE,826,UK,sealifebase,25.04
Limatula hyperborea,accepted name,48067,Limatula hyperborea,Bivalvia,Limida,Limidae,Limatula,Arctic fileclam,TRUE,826,UK,sealifebase,25.04
Limatula japonica,accepted name,47381,Limatula japonica,Bivalvia,Limida,Limidae,Limatula,Japan fileclam,TRUE,826,UK,sealifebase,25.04
Limatula japonica colmani,synonym,47381,Limatula japonica,Bivalvia,Limida,Limidae,Limatula,Japan fileclam,TRUE,826,UK,sealifebase,25.04
Limatula regularis,accepted name,48070,Limatula regularis,Bivalvia,Limida,Limidae,Limatula,Regular fileclam,TRUE,826,UK,sealifebase,25.04
Limatula saturna,accepted name,48075,Limatula saturna,Bivalvia,Limida,Limidae,Limatula,Saturna fileclam,TRUE,826,UK,sealifebase,25.04
Limatula setifera,accepted name,48069,Limatula setifera,Bivalvia,Limida,Limidae,Limatula,Bristly fileclam,TRUE,826,UK,sealifebase,25.04
Limatula similaris,accepted name,47382,Limatula similaris,Bivalvia,Limida,Limidae,Limatula,Furrowless fileclam,TRUE,826,UK,sealifebase,25.04
Limatula subauriculata,accepted name,140242,Limatula subauriculata,Bivalvia,Limida,Limidae,Limatula,NA,TRUE,826,UK,worms,26.01
Lima (Limatula) elongata,synonym,140242,Limatula subauriculata,Bivalvia,Limida,Limidae,Limatula,NA,TRUE,826,UK,worms,26.01
Lima (Limatula) subauriculata,synonym,140242,Limatula subauriculata,Bivalvia,Limida,Limidae,Limatula,NA,TRUE,826,UK,worms,26.01
Lima goodallii,synonym,140242,Limatula subauriculata,Bivalvia,Limida,Limidae,Limatula,NA,TRUE,826,UK,worms,26.01
Lima nivea,synonym,140242,Limatula subauriculata,Bivalvia,Limida,Limidae,Limatula,NA,TRUE,826,UK,worms,26.01
Lima subauriculata,synonym,140242,Limatula subauriculata,Bivalvia,Limida,Limidae,Limatula,NA,TRUE,826,UK,worms,26.01
Lima sulcata,synonym,140242,Limatula subauriculata,Bivalvia,Limida,Limidae,Limatula,NA,TRUE,826,UK,worms,26.01
Lima sulculus,synonym,140242,Limatula subauriculata,Bivalvia,Limida,Limidae,Limatula,NA,TRUE,826,UK,worms,26.01
